id,series,period,dataValue,status,units,subject,groupName
4380,BDCQ.SEE1002A,2013.09,27043,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4381,BDCQ.SEE1002A,2013.12,27538,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4382,BDCQ.SEE1002A,2014.03,27228,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4383,BDCQ.SEE1002A,2014.06,28031,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4384,BDCQ.SEE1002A,2014.09,28141,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4385,BDCQ.SEE1002A,2014.12,28775,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4386,BDCQ.SEE1002A,2015.03,28478,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4387,BDCQ.SEE1002A,2015.06,29215,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4388,BDCQ.SEE1002A,2015.09,28949,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4389,BDCQ.SEE1002A,2015.12,29436,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4390,BDCQ.SEE1002A,2016.03,29038,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4391,BDCQ.SEE1002A,2016.06,29885,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4392,BDCQ.SEE1002A,2016.09,29912,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4393,BDCQ.SEE1002A,2016.12,30650,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4394,BDCQ.SEE1002A,2017.03,30389,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4395,BDCQ.SEE1002A,2017.06,31054,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4396,BDCQ.SEE1002A,2017.09,31086,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4397,BDCQ.SEE1002A,2017.12,31766,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4398,BDCQ.SEE1002A,2018.03,32083,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4399,BDCQ.SEE1002A,2018.06,33448,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4400,BDCQ.SEE1002A,2018.09,33091,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4401,BDCQ.SEE1002A,2018.12,34207,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4402,BDCQ.SEE1002A,2019.03,34239,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4403,BDCQ.SEE1002A,2019.06,34736,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4404,BDCQ.SEE1002A,2019.09,34736,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4405,BDCQ.SEE1002A,2019.12,35783,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4406,BDCQ.SEE1002A,2020.03,35380,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4407,BDCQ.SEE1002A,2020.06,35004,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4408,BDCQ.SEE1002A,2020.09,35062,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4409,BDCQ.SEE1003A,2011.06,6265,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4410,BDCQ.SEE1003A,2011.09,6188,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4411,BDCQ.SEE1003A,2011.12,6493,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4412,BDCQ.SEE1003A,2012.03,6334,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4413,BDCQ.SEE1003A,2012.06,6414,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4414,BDCQ.SEE1003A,2012.09,6281,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4415,BDCQ.SEE1003A,2012.12,6662,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4416,BDCQ.SEE1003A,2013.03,6451,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4417,BDCQ.SEE1003A,2013.06,6604,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4418,BDCQ.SEE1003A,2013.09,6556,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4419,BDCQ.SEE1003A,2013.12,6902,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4420,BDCQ.SEE1003A,2014.03,6759,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4421,BDCQ.SEE1003A,2014.06,6803,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4422,BDCQ.SEE1003A,2014.09,6778,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4423,BDCQ.SEE1003A,2014.12,7079,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4424,BDCQ.SEE1003A,2015.03,6962,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4425,BDCQ.SEE1003A,2015.06,7031,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4426,BDCQ.SEE1003A,2015.09,6969,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4427,BDCQ.SEE1003A,2015.12,7437,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4428,BDCQ.SEE1003A,2016.03,7215,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4429,BDCQ.SEE1003A,2016.06,7291,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4430,BDCQ.SEE1003A,2016.09,7214,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4431,BDCQ.SEE1003A,2016.12,7614,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4432,BDCQ.SEE1003A,2017.03,7479,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4433,BDCQ.SEE1003A,2017.06,7617,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4434,BDCQ.SEE1003A,2017.09,7476,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4435,BDCQ.SEE1003A,2017.12,7907,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4436,BDCQ.SEE1003A,2018.03,7115,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4437,BDCQ.SEE1003A,2018.06,6572,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4438,BDCQ.SEE1003A,2018.09,6314,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4439,BDCQ.SEE1003A,2018.12,6615,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4440,BDCQ.SEE1003A,2019.03,6424,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4441,BDCQ.SEE1003A,2019.06,6481,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4442,BDCQ.SEE1003A,2019.09,6551,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4443,BDCQ.SEE1003A,2019.12,7000,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4444,BDCQ.SEE1003A,2020.03,6883,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4445,BDCQ.SEE1003A,2020.06,6613,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4446,BDCQ.SEE1003A,2020.09,6540,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4447,BDCQ.SEE1011A,2011.06,7741,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4448,BDCQ.SEE1011A,2011.09,7572,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4449,BDCQ.SEE1011A,2011.12,7859,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4450,BDCQ.SEE1011A,2012.03,7830,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4451,BDCQ.SEE1011A,2012.06,7796,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4452,BDCQ.SEE1011A,2012.09,7598,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4453,BDCQ.SEE1011A,2012.12,7902,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4454,BDCQ.SEE1011A,2013.03,7977,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4455,BDCQ.SEE1011A,2013.06,7913,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4456,BDCQ.SEE1011A,2013.09,7852,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4457,BDCQ.SEE1011A,2013.12,8270,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4458,BDCQ.SEE1011A,2014.03,8306,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4459,BDCQ.SEE1011A,2014.06,8288,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4460,BDCQ.SEE1011A,2014.09,8142,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4461,BDCQ.SEE1011A,2014.12,8466,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4462,BDCQ.SEE1011A,2015.03,8479,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4463,BDCQ.SEE1011A,2015.06,8325,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4464,BDCQ.SEE1011A,2015.09,8190,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4465,BDCQ.SEE1011A,2015.12,8435,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4466,BDCQ.SEE1011A,2016.03,8609,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4467,BDCQ.SEE1011A,2016.06,8616,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4468,BDCQ.SEE1011A,2016.09,8401,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4469,BDCQ.SEE1011A,2016.12,8781,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4470,BDCQ.SEE1011A,2017.03,8875,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4471,BDCQ.SEE1011A,2017.06,8927,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4472,BDCQ.SEE1011A,2017.09,8735,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4473,BDCQ.SEE1011A,2017.12,9248,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4474,BDCQ.SEE1011A,2018.03,9449,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4475,BDCQ.SEE1011A,2018.06,9308,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4476,BDCQ.SEE1011A,2018.09,9027,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4477,BDCQ.SEE1011A,2018.12,9519,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4478,BDCQ.SEE1011A,2019.03,9497,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4479,BDCQ.SEE1011A,2019.06,9431,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4480,BDCQ.SEE1011A,2019.09,9152,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4481,BDCQ.SEE1011A,2019.12,9530,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4482,BDCQ.SEE1011A,2020.03,9574,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4483,BDCQ.SEE1011A,2020.06,9325,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4484,BDCQ.SEE1011A,2020.09,9186,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4485,BDCQ.SEE1012A,2011.06,5607,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4486,BDCQ.SEE1012A,2011.09,5569,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4487,BDCQ.SEE1012A,2011.12,5722,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4488,BDCQ.SEE1012A,2012.03,5596,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4489,BDCQ.SEE1012A,2012.06,5679,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4490,BDCQ.SEE1012A,2012.09,5566,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4491,BDCQ.SEE1012A,2012.12,5608,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4492,BDCQ.SEE1012A,2013.03,5519,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4493,BDCQ.SEE1012A,2013.06,5550,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4494,BDCQ.SEE1012A,2013.09,5629,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4495,BDCQ.SEE1012A,2013.12,5764,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4496,BDCQ.SEE1012A,2014.03,5743,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4497,BDCQ.SEE1012A,2014.06,5867,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4498,BDCQ.SEE1012A,2014.09,6022,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4499,BDCQ.SEE1012A,2014.12,6067,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4500,BDCQ.SEE1012A,2015.03,6051,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4501,BDCQ.SEE1012A,2015.06,6125,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4502,BDCQ.SEE1012A,2015.09,6121,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4503,BDCQ.SEE1012A,2015.12,6282,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4504,BDCQ.SEE1012A,2016.03,6234,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4505,BDCQ.SEE1012A,2016.06,6313,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4506,BDCQ.SEE1012A,2016.09,6308,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4507,BDCQ.SEE1012A,2016.12,6506,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4508,BDCQ.SEE1012A,2017.03,6464,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4509,BDCQ.SEE1012A,2017.06,6622,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4510,BDCQ.SEE1012A,2017.09,6543,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4511,BDCQ.SEE1012A,2017.12,6713,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4512,BDCQ.SEE1012A,2018.03,6518,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
